rank,model,data_branch,tuning_method,validation_type,augmentation_strategy,MAE,RMSE,R2,MAPE_%,interpretation_note,branch_id
275,SVR,A,none,loeo,feature_scaling,56.65345514471419,67.87964766288262,-0.2793012632506089,36.61866691732944,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_ST_feature_scaling
276,SVR,A,none,loeo,grouped_scaling,56.84310744857356,67.97101063439457,-0.28274734545754376,36.753577180392625,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_ST_grouped_scaling
277,RandomForest,A,random,loeo,feature_noise,57.169,68.86350085495218,-0.3166546121404117,37.62671647101878,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",FUSION_A_CT_random_feature_noise
278,XGBoost,N,none,loeo,none,57.697462463378905,68.70873923139683,-0.3107432474111018,37.798997757326504,"LOEO-CV (honest, n=10)",SOLO_A_N_ST
279,RandomForest,A,random,loeo,feature_scaling,58.13199999999999,69.53084509769747,-0.3422972049232442,38.708964182792585,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",FUSION_A_CT_random_feature_scaling
280,XGBoost,A,none,loeo,feature_noise,58.67725601196289,66.27198810706224,-0.2194209961608573,38.93665797239798,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_ST_feature_noise
281,Ridge,A,none,loeo,grouped_scaling,59.07187188850196,106.01560194787027,-2.120565028186566,34.457584724386706,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_ST_grouped_scaling
282,Ridge,A,none,loeo,feature_scaling,60.13139035684112,111.90434234309386,-2.476862760326499,34.24288575989495,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_ST_feature_scaling
283,SVR,N,none,loeo,none,60.412689646515574,69.81718688572498,-0.35337566104696605,39.33571143904285,"LOEO-CV (honest, n=10)",FUSION_N_ST
284,ElasticNet,A,random,loeo,grouped_scaling,63.17668403769378,130.17153230859392,-3.704632498512451,31.156020621123677,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_R_A_CT_random_grouped_scaling
285,ElasticNet,A,grid,loeo,grouped_scaling,63.17668403769378,130.17153230859392,-3.704632498512451,31.156020621123677,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_R_A_CT_grid_grouped_scaling
286,SVR,N,none,loeo,none,63.36129702448578,72.61895191380908,-0.4641771438019693,41.14733842497806,"LOEO-CV (honest, n=10)",SOLO_A_N_ST
287,ElasticNet,A,random,loeo,feature_scaling,65.40389748398323,136.89231570745216,-4.202975852932581,31.82514808705565,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_R_A_CT_random_feature_scaling
288,ElasticNet,A,grid,loeo,feature_scaling,65.40389748398323,136.89231570745216,-4.202975852932581,31.82514808705565,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_R_A_CT_grid_feature_scaling
289,MLP,A,none,loeo,feature_scaling,206.67173616717372,451.72272242421406,-55.65490865519896,98.41074568378707,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_ST_feature_scaling
290,MLP,A,none,loeo,feature_scaling,206.67173616717372,451.72272242421406,-55.65490865519896,98.41074568378707,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_CT_random_feature_scaling
291,MLP,A,none,loeo,feature_scaling,206.67173616717372,451.72272242421406,-55.65490865519896,98.41074568378707,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_CT_grid_feature_scaling
292,MLP,A,none,loeo,feature_scaling,223.28698443497888,579.6427416440089,-92.28557092381165,94.94907693272738,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_ST_feature_scaling
293,MLP,A,none,loeo,feature_scaling,223.28698443497888,579.6427416440089,-92.28557092381165,94.94907693272738,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_CT_random_feature_scaling
294,MLP,A,none,loeo,feature_scaling,223.28698443497888,579.6427416440089,-92.28557092381165,94.94907693272738,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_CT_grid_feature_scaling
295,MLP,N,none,loeo,none,232.668214776481,595.6639641539172,-97.51363059884639,101.89454086909187,"LOEO-CV (honest, n=10)",FUSION_N_ST
296,MLP,N,none,loeo,none,232.668214776481,595.6639641539172,-97.51363059884639,101.89454086909187,"LOEO-CV (honest, n=10)",FUSION_N_CT_random
297,MLP,N,none,loeo,none,232.668214776481,595.6639641539172,-97.51363059884639,101.89454086909187,"LOEO-CV (honest, n=10)",FUSION_N_CT_grid
298,MLP,A,none,loeo,grouped_scaling,234.5361296329401,371.4948111065462,-37.31767716796516,148.83434624643178,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_ST_grouped_scaling
299,MLP,A,none,loeo,grouped_scaling,234.5361296329401,371.4948111065462,-37.31767716796516,148.83434624643178,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_CT_random_grouped_scaling
300,MLP,A,none,loeo,grouped_scaling,234.5361296329401,371.4948111065462,-37.31767716796516,148.83434624643178,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_CT_grid_grouped_scaling
301,MLP,A,none,loeo,feature_noise,235.7455084346097,598.3349829769296,-98.39910204765059,103.80419901672524,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_ST_feature_noise
302,MLP,A,none,loeo,feature_noise,235.7455084346097,598.3349829769296,-98.39910204765059,103.80419901672524,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_CT_random_feature_noise
303,MLP,A,none,loeo,feature_noise,235.7455084346097,598.3349829769296,-98.39910204765059,103.80419901672524,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_CT_grid_feature_noise
304,MLP,A,none,loeo,grouped_scaling,235.74568801936502,675.9909973355792,-125.87483611270015,89.12038742713409,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_ST_grouped_scaling
305,MLP,A,none,loeo,grouped_scaling,235.74568801936502,675.9909973355792,-125.87483611270015,89.12038742713409,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_CT_random_grouped_scaling
306,MLP,A,none,loeo,grouped_scaling,235.74568801936502,675.9909973355792,-125.87483611270015,89.12038742713409,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_CT_grid_grouped_scaling
307,MLP,A,none,loeo,feature_scaling,238.3760135788294,381.912555292685,-39.49687782407374,148.9722906215005,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_ST_feature_scaling
308,MLP,A,none,loeo,feature_scaling,238.3760135788294,381.912555292685,-39.49687782407374,148.9722906215005,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_CT_random_feature_scaling
309,MLP,A,none,loeo,feature_scaling,238.3760135788294,381.912555292685,-39.49687782407374,148.9722906215005,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_CT_grid_feature_scaling
310,MLP,N,none,loeo,none,249.23440059366698,407.77972954741705,-45.16841200374396,154.89151846778228,"LOEO-CV (honest, n=10)",SOLO_A_N_ST
311,MLP,N,none,loeo,none,249.23440059366698,407.77972954741705,-45.16841200374396,154.89151846778228,"LOEO-CV (honest, n=10)",SOLO_A_N_CT_random
312,MLP,N,none,loeo,none,249.23440059366698,407.77972954741705,-45.16841200374396,154.89151846778228,"LOEO-CV (honest, n=10)",SOLO_A_N_CT_grid
313,MLP,A,none,loeo,feature_noise,253.07055126366632,408.96511201517916,-45.43721776321339,160.1246230819552,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_ST_feature_noise
314,MLP,A,none,loeo,feature_noise,253.07055126366632,408.96511201517916,-45.43721776321339,160.1246230819552,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_CT_random_feature_noise
315,MLP,A,none,loeo,feature_noise,253.07055126366632,408.96511201517916,-45.43721776321339,160.1246230819552,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_CT_grid_feature_noise
316,MLP,A,none,loeo,grouped_scaling,256.3900262746099,585.0725339340954,-94.04145830542419,120.04073643231901,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_ST_grouped_scaling
317,MLP,A,none,loeo,grouped_scaling,256.3900262746099,585.0725339340954,-94.04145830542419,120.04073643231901,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_CT_random_grouped_scaling
318,MLP,A,none,loeo,grouped_scaling,256.3900262746099,585.0725339340954,-94.04145830542419,120.04073643231901,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_CT_grid_grouped_scaling
319,MLP,A,none,loeo,feature_noise,302.1493112807715,760.8387255368185,-159.7233177415297,129.61531374961655,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
320,MLP,A,none,loeo,feature_noise,302.1493112807715,760.8387255368185,-159.7233177415297,129.61531374961655,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_CT_random_feature_noise
321,MLP,A,none,loeo,feature_noise,302.1493112807715,760.8387255368185,-159.7233177415297,129.61531374961655,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_CT_grid_feature_noise
322,MLP,N,none,loeo,none,316.76638312999023,834.8159526132132,-192.49740670005096,130.5015694416714,"LOEO-CV (honest, n=10)",SOLO_R_N_ST
323,MLP,N,none,loeo,none,316.76638312999023,834.8159526132132,-192.49740670005096,130.5015694416714,"LOEO-CV (honest, n=10)",SOLO_R_N_CT_random
324,MLP,N,none,loeo,none,316.76638312999023,834.8159526132132,-192.49740670005096,130.5015694416714,"LOEO-CV (honest, n=10)",SOLO_R_N_CT_grid
